"opeid","school","subsidized13","unsubsidized13","parent13","grad_plus13","grants13","perkins13","FSEOG13","FWS13","subsidized14","unsubsidized14","parent14","grad_plus14","grants14","perkins14","FSEOG14","FWS14","subsidized15","unsubsidized15","parent15","grad_plus15","grants15","perkins15","FSEOG15","FWS15","subsidized16","unsubsidized16","parent16","grad_plus16","grants16","perkins16","FSEOG16","FWS16","subsidized17","unsubsidized17","parent17","grad_plus17","grants17","perkins17","FSEOG17","FWS17"
"03102000","RIVERTOWN SCHOOL OF BEAUTY, BARBER, SKIN CARE AND NAILS",335939,279054,16834,0,779184,NA,NA,NA,290825,225001,10368,0,693449,NA,NA,NA,232715,193946,17995,0,659703,NA,NA,NA,200032,195874,18888,0,448488,NA,NA,NA,201562,342406,3674,0,515329,NA,NA,NA
"03104500","ATLANTA INSTITUTE OF MUSIC AND MEDIA",344642,504576,322878,0,401499,6172,NA,23368,296942,364083,494720,0,334535,NA,NA,18850,276466,311979,612933,0,270541,NA,NA,17050,223740,300097,561464,0,212142,NA,NA,14800,385242,447651,1135023,0,339241,NA,21000,929
"03116100","VOGUE BEAUTY AND BARBER SCHOOL",406081,546600,12353,0,551113,NA,NA,11650,407142,548027,0,0,547095,NA,NA,10950,400449,570427,20776,0,500910,NA,NA,11232,279234,393263,22180,0,434203,NA,NA,11184,258785,376590,35650,0,375600,NA,14896,NA
"03155500","OCONEE FALL LINE TECHNICAL COLLEGE",1247244,925181,0,0,3735208,66146,NA,104440,1107389,818623,0,0,3529057,88465,NA,111060,671959,442720,0,0,2078069,67760,NA,111077,691590,520021,0,0,4025745.57,81066,NA,111077,NA,NA,NA,NA,2894102.5,NA,111077,100855
"03173300","ATLANTA'S JOHN MARSHALL LAW SCHOOL",0,11465613,0,16512576,NA,NA,NA,NA,0,11054591,0,16107534,NA,NA,NA,NA,0,11041468,0,16525823,NA,NA,NA,NA,0,11195513,0,18856022,NA,NA,NA,NA,0,10721940,0,18437671,NA,NA,NA,NA
"03418300","GWINNETT COLLEGE-SANDY SPRINGS",290888,451978,15429,0,300322,NA,NA,NA,209019,324245,19969,0,225691,NA,NA,NA,240831,391735,23025,0,255191,NA,NA,NA,315603,475895,31743,0,345623,NA,NA,NA,257800,410451,8639,0,382376,NA,NA,NA
"03445500","FAYETTE BEAUTY ACADEMY",265391,375828,0,0,376171,NA,NA,NA,232413,326765,5500,0,377242,NA,NA,NA,224818,893633,5500,0,682616,NA,NA,NA,31481,535466,0,0,456561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03523300","AVIATION INSTITUTE OF MAINTENANCE",2449559,3362638,291820,0,2467518,NA,NA,56367,2601182,3575863,424027,0,2623688,NA,NA,68226,3109945,4259929,346262,0,3210921,NA,NA,69205,3497668,4588489,410959,0,3767218,NA,NA,38386,5078263,6087834,397565,0,4506026,NA,93854,NA
"03635300","CARVER BIBLE COLLEGE",270416,372509,0,0,305213,NA,NA,NA,276141,348281,55289,0,287742,NA,NA,NA,59750,84622,6026,0,148373,NA,NA,NA,14750,20564,0,0,32056,NA,NA,NA,15836,21250,0,0,69851,NA,NA,NA
"03753400","MICHAEL'S SCHOOL OF BEAUTY",22804,18057,0,0,58331,NA,NA,10285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03804400","MEDTECH INSTITUTE",1527181,2334520,62690,0,2474467,174241,NA,131056,1521022,2064636,46769,0,2036075,51850,NA,125642,725741,1077027,61842,0,1032247,37015,NA,65885,388419,533961,56216,0,552643.5,43737,NA,73560,303893,517189,19551,0,489120.25,NA,78415,28797
"03812300","OMNITECH INSTITUTE",472808,770683,14766,0,805222,NA,NA,NA,478060,802255,0,0,743307,NA,NA,NA,446094,771097,39288,0,754962,NA,NA,NA,311228,478189,27718,0,506695,NA,NA,NA,356688,663338,45641,0,655857,NA,NA,NA
"04021300","AUGUSTA SCHOOL OF MASSAGE",90317,105718,0,0,108104,NA,NA,NA,58330,54183,0,0,76808,NA,NA,NA,37329,36174,0,0,52547,NA,NA,NA,50161,50897,0,0,59813.98,NA,NA,NA,59494,83953,0,0,82555,NA,NA,NA
"04091300","SAVANNAH SCHOOL OF MASSAGE THERAPY TRAINING",2356,4038,0,0,7027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04126800","ACADEMY OF SOMATIC HEALING ARTS (ASHA)",50656,81727,4192,0,67476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04142900","GEORGIA GWINNETT COLLEGE",17614333,18444342,3001477,0,23275698,95238,NA,19000,18827933,15946294,3536508,0,25735372,179913,NA,38095,19451767,13159494,4868087,0,27278674.01,252003,NA,176480,19384942,12141952,6566453,0,28334915.84,217936,NA,293935,18474219,12020260,6347693,0,29106870.23,NA,322248,297386
"04147000","PAUL MITCHELL THE SCHOOL ATLANTA",725818,1037136,165478,0,675587,NA,NA,NA,882758,1257102,236923,0,948795,NA,NA,NA,996968,1526081,248294,0,1148057.88,NA,NA,NA,856169,1213073,412328,0,1040981.22,NA,NA,NA,816196,1119342,272562,0,1045672.38,NA,NA,NA
"04147700","LAKE LANIER SCHOOL OF MASSAGE",429118,705795,14584,0,743053,NA,NA,14777,310070,503387,17436,0,584230,NA,NA,18133,325838,514732,5600,0,558380,6031,NA,13649,344335,556668,27490,0,588274.01,NA,NA,14467,325489,549730,52203,0,546059.12,NA,11900,1646
"04149900","PROFILE INSTITUTE OF BARBER-STYLING",265663,387195,0,0,297368,NA,NA,NA,266755,347206,0,0,312517,NA,NA,NA,260799,374960,0,0,301316,NA,NA,NA,219540,321345,2055,0,250095,NA,NA,NA,214490,327299,12199,0,286003,NA,NA,NA
"04150900","PROCESS INSTITUTE OF COSMETOLOGY (THE)",339212,415681,103739,0,347241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04152300","GEORGIA BEAUTY ACADEMY",313304,309683,3426,0,379695,NA,NA,NA,274055,285510,0,0,416222,NA,NA,NA,261874,265538,2370,0,447773,NA,NA,NA,265744,286062,7100,0,413625,NA,NA,NA,219560,222292,6726,0,332967.34,NA,NA,NA
"04156500","GEORGIA CHRISTIAN UNIVERSITY",43375,104250,0,0,72341,NA,NA,NA,81000,163250,0,0,159967,NA,NA,NA,98500,201250,0,0,220327,NA,NA,NA,100500,336870,0,0,209342,NA,NA,NA,64375,236199,0,0,132511,NA,NA,NA
"04160200","ATLANTA BEAUTY & BARBER ACADEMY",13198,4610,0,0,1351768,NA,NA,16272,5041,0,0,0,1339280,NA,NA,8499,NA,NA,NA,NA,612020,NA,NA,7885,NA,NA,NA,NA,229894,NA,NA,12077,NA,NA,NA,NA,NA,NA,NA,NA
"04204500","ELAINE STERLING INSTITUTE(THE)",274111,434432,63003,0,301702,NA,NA,NA,308447,526628,25250,0,382199,NA,NA,NA,311455,506640,19879,0,358591.97,NA,NA,NA,292426,510185,62890,0,385226.45,NA,NA,NA,489227,891831,80607,0,667872,NA,NA,NA
"04206600","SAE INSTITUTE OF TECHNOLOGY - ATLANTA",387419,528887,446605,0,354689,NA,NA,NA,789099,1173526,473429,0,1075259,NA,NA,NA,746842,1107193,568019,0,1077599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00393500","UNIVERSITY OF GUAM",4420944,4835448,35222,0,7874216,401685,NA,110950,4232715,4461549,36082,33037,8401381,399780,NA,102000,4148010,4092559,146676,31637,9284808,429678,NA,96512,3403030,3410383,153250,10944,7866985,439375,NA,84000,3023314,3299203,157807,0,7840260,NA,106500,432414
"00160500","CHAMINADE UNIVERSITY OF HONOLULU",3432302,10746909,2538053,464754,3897447,146996,NA,238472,3484858,10789680,2730069,498804,3670608,152646,NA,170223,3305777,10427962,2867620,479892,4051668.71,153240,NA,220905,3052723,9618411,2714389,673943,4448496.54,161361,NA,224553,2791890,8339605,3024338,633754,3480517.63,NA,214276,194117
"00160600","BRIGHAM YOUNG UNIVERSITY - HAWAII",2133319,832838,126378,0,3509283,NA,NA,NA,2073182,828612,134791,0,3505853,NA,NA,NA,1688513,872141,81429,0,3408359,NA,NA,NA,1556606,625813,51884,0,3187670,NA,NA,NA,1445703,597759,29500,0,2925568.19,NA,NA,NA
"00161000","UNIVERSITY OF HAWAII AT MANOA",19179483,45610866,20839815,7033394,18689136,724913,1986242,914840,19705132,44659314,23646112,7436853,18968371,762898,2171497,1042173,19363075,45229031,28920689,8984330,18882602.78,1160044,2374978,647481,17956199,43963040,29510578,9792301,17530498.03,992717,2177451,713624,16811048,42039025,29402939,10248025,17234130.69,2143576,813411,842063
"00161100","UNIVERSITY OF HAWAII AT HILO",5897801,16378721,780685,3471546,7324713,353772,337291,208645,5734200,16473439,979245,3923700,7412461,357230,308212,213008,5490013,16234562,905268,4655135,7259582,407758,196195,176679,5240513,15829084,1146343,5767160,6931320,367437,248276,192597,4957132,15037121,1415137,6560582,6722272,214841,205632,439135
"00161200","HONOLULU COMMUNITY COLLEGE",1777063,637884,63728,0,4378468,30753,44550,121377,1820971,1044361,51527,0,4592247,21274,53908,117188,1490583,1336388,4984,0,4021755,34296,NA,105040,1347732,1171150,25396,0,3545527,40499,NA,107867,1014486,926786,4133,0,2897725.58,NA,103333,34097
"00161300","KAPIOLANI COMMUNITY COLLEGE",2665739,2868000,42243,0,6486080,9466,45728,113000,2698746,3041928,36528,0,6619611,18392,80787,139333,2481356,2763661,42594,0,6395332,16733,94012,156856,2258611,2554520,54608,0,5656965,21604,60841,155500,1877653,2238453,22350,0,5186226,NA,160505,9565
"00161400","KAUAI COMMUNITY COLLEGE",795000,261187,0,0,2120815,7670,NA,33667,845829,216045,0,0,2122763,9044,NA,35093,689159,284364,0,0,1906170,NA,NA,23185,421695,281780,0,0,1657583,NA,NA,30667,302298,231941,0,0,1491563,NA,39867,14203
"00161500","UNIVERSITY OF HAWAII MAUI COLLEGE",4517770,5000573,17944,0,7134442,85897,44750,115747,4093928,4481277,13296,0,6687170,83605,NA,114655,3399061,3639723,16046,0,5775171,86359,NA,123567,2216040,2478317,14757,0,4529013,80020,NA,117840,1298657,1532548,23234,0,3865680,NA,107409,78802
"00454900","LEEWARD COMMUNITY COLLEGE",1033432,1310559,2500,0,7841746,64213,22935,134667,937534,1329711,0,0,7709114,76115,NA,118868,1061439,1402564,6500,0,7617930.82,82060,NA,149333,1045051,1295313,15655,0,7336355.77,82003,NA,120000,1000784,1234026,8537,0,7016841.54,NA,133333,85590
"00525800","HAWAII COMMUNITY COLLEGE",1237581,954869,3790,0,6426084,63032,NA,87624,1094860,872938,21817,0,6140472,76120,NA,87996,775717,642046,10079,0,4922215.17,74952,NA,93479,718070,581237,13500,0,4328244.66,77595,NA,110532,728190,616117,32000,0,4093055,NA,108141,66216
"00727900","HAWAII PACIFIC UNIVERSITY",7010988,14370726,7411097,737033,5322629,265198,346426,384514,5953737,11346186,7336878,714884,4826620,290447,402300,384725,5445846,9558176,7513519,551901,4554669.71,289109,280605,384725,4825570,8916022,8641202,655988,3837881.59,251784,184848,384725,4364038,7712743,7399781,883325,3489410.24,90000,386856,277789
"01122000","WINDWARD COMMUNITY COLLEGE",1782431,1520495,3915,0,3859361,27168,6000,70005,1567411,1304807,0,0,3519861,25864,13300,67722,1153537,986778,0,0,3059580,27113,NA,76488,1059028,940545,4969,0,2719013,31566,NA,79251,941042,967365,6968,0,2545686,NA,46667,44211
"02100300","MED-ASSIST SCHOOL OF HAWAII",129201,154709,64986,0,236043,NA,NA,16800,153110,200784,33630,0,286054,NA,NA,14000,76051,145519,49705,0,158141,NA,NA,16325,69804,110923,33715,0,85906,NA,NA,15701,57765,105347,10200,0,132762,NA,18727,NA
"02107800","UNIVERSITY OF HAWAII - WEST OAHU",2355181,2549524,44172,0,3185625,12132,NA,18530,2613608,2959982,20913,0,3560714,15097,NA,14667,2789185,2980786,35782,0,3937448.59,20369,NA,25067,2914459,2902077,64138,0,4143532.57,50032,NA,43333,3636877,3596235,52917,0,4598765.33,NA,61286,41212
"02139500","HAWAII INSTITUTE OF HAIR DESIGN",208723,183413,10162,0,461005,NA,NA,13549,162282,161738,57472,0,413169,NA,NA,8882,167606,163541,13799,0,439391,NA,NA,13549,168522,168245,46793,0,402305.26,NA,NA,12883,201484,217671,0,0,525509.38,NA,13449,NA
"03017800","TRAVEL INSTITUTE OF THE PACIFIC",161524,249209,35268,0,599652,NA,NA,NA,147599,218871,13335,0,571819,NA,NA,NA,107885,154534,14954,0,325457,NA,NA,NA,80950,141388,11744,0,138209,NA,NA,NA,47250,84287,0,0,174187,NA,NA,NA
"03072500","WORLD MEDICINE INSTITUTE",0,818480,0,416433,NA,NA,NA,NA,0,752295,0,344504,NA,NA,NA,NA,0,672177,0,282608,NA,NA,NA,NA,0,491408,0,279110,NA,NA,NA,NA,0,294774,0,59423,NA,NA,NA,NA
"03735300","INSTITUTE OF CLINICAL ACUPUNCTURE AND ORIENTAL MEDICINE",0,448112,0,58380,NA,NA,NA,NA,0,487419,0,112332,NA,NA,NA,NA,0,481153,0,122653,NA,NA,NA,NA,0,319765,0,60231,NA,NA,NA,NA,0,252408,0,63667,NA,NA,NA,NA
"03999400","HAWAII COLLEGE OF ORIENTAL MEDICINE",1375,310377,0,52298,NA,NA,NA,NA,5500,154943,0,52579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04175100","PAUL MITCHELL THE SCHOOL HONOLULU",421973,456619,98581,0,406921,NA,NA,NA,482344,566797,97634,0,501695,NA,NA,NA,478830,580796,100116,0,622783,NA,NA,NA,392933,434527,163811,0,416318.9,NA,NA,NA,345296,337033,135006,0,471349.3,NA,NA,NA
"04182200","HAWAII MEDICAL INSTITUTE",731162,1081118,165486,0,1108728,NA,NA,NA,NA,NA,NA,NA,NA,5025,NA,11300,NA,NA,NA,NA,NA,9762,NA,19636,NA,NA,NA,NA,NA,4070,NA,19381,NA,NA,NA,NA,NA,NA,19793,5184
"00184600","BRIAR CLIFF UNIVERSITY",2699195,3827115,909330,0,1774490,170289,333286,178755,2702748,3540431,839714,0,1730506,169044,493406,180000,2517245,3553093,820084,132379,1760076.12,169044,404450,180000,2682602,5064583,1082660,746824,1781829.01,169044,440820,180000,2537279,5553559,1121843,1608166,1877079.98,277050,180000,169044
"00184700","BUENA VISTA UNIVERSITY",8277393,9683188,1119929,0,5144273,256995,398766,236669,7351536,9613096,1242973,0,4887543,246593,412118,212604,6949770,10827604,1268875,0,4541864.45,239639,358925,229289,6810393,10206806,1380555,1456,4319680.45,218270,398587,240993,6341314,8762218,1573698,4723,4148723.5,377350,188576,206667
"00184800","SOUTHEASTERN COMMUNITY COLLEGE",3283795,2783657,15564,0,5868325,90036,NA,61413,2940873,2503292,28798,0,5077668,80902,NA,52558,2319957,2310544,7423,0,4237483.19,64692,NA,67460,2030133,2094621,49770,0,3788548.86,46717,NA,102277,1980717,2343845,63608,0,3642040.46,NA,68419,42540
"00185000","CENTRAL COLLEGE",3966546,3430779,3232767,0,1984754,838290,172995,273563,3769014,3219941,2990423,0,1825293,788041,486426,272896,3473064,3010585,2854435,0,1707530,373361,519179,273563,3242285,2756870,2759592,0,1586772,331091,584215,273563,3323626,2734444,2791824,0,1657138,564153,273563,349709
"00185200","CLARKE UNIVERSITY",3134677,4925623,1303824,588696,1533430,176446,93305,91967,3123889,5177722,1422224,702780,1445247,156165,90500,96920,2708115,4699505,1391822,735179,1307312.47,128438,83000,96300,2421033,4501447,1489262,779124,1240460.68,143901,88000,90950,2276067,4851980,1598793,817027,1199861.64,193750,86600,163555
"00185400","COE COLLEGE",3620609,2972785,2854147,0,1566682,561442,840666,159124,3752719,3032535,2769015,0,1675053,611216,953915,159124,3793085,3037978,2821834,0,1739305,637118,1119876,159124,3741051,2936627,3361995,0,1769143,564728,1038472,159124,3798500,3012149,3329402,0,1904366,910533,159124,586829
"00185500","DES MOINES UNIVERSITY - OSTEOPATHIC MEDICAL CENTER",0,47040011,0,16417926,NA,NA,155418,NA,0,36085086,0,12551447,NA,163962,237334,NA,0,41342737,0,16874973,NA,190850,264000,NA,0,42489842,0,17631134,NA,174775,184000,NA,0,42735019,0,19376747,NA,200100,NA,190850
"00185600","CORNELL COLLEGE",3202546,2557739,2674810,0,1678106,442937,269685,167952,3164597,2416710,2657726,0,1684761,442937,263777,167152,2987756,2333625,2591231,0,1514502,443516,114218,167952,2615859,2137833,2291034,0,1313579,447349,28250,174856,2480162,2120557,2380740,0,1202440,23450,212264,398625
"00185700","SOUTHWESTERN COMMUNITY COLLEGE",2004157,2094464,154514,0,2550997,43304,NA,23050,1599578,1695291,156028,0,2132350,38363,NA,22675,1816992,2025408,179424,0,2479239.15,35437,NA,28743,1452862,1763192,201456,0,2100800.92,26368,NA,21182,1414434,1633433,184266,0,2061159,NA,22944,27652
"00185800","DIVINE WORD COLLEGE",116606,0,0,0,200318,62389,21788,54272,103791,0,0,0,253693,60613,18000,54272,108277,0,0,0,130764,52508,15750,54272,66908,0,0,0,187362.5,42631,18500,69260,42116,0,0,0,53075,15256,68780,37352
"00185900","DORDT COLLEGE",3296551,2163269,1433893,0,1587065,264826,330550,153500,3036639,2166663,1395428,0,1488108,335026,360232,152181,2840064,2269535,1462054,0,1356980,313048,375500,151614,2569447,2385469,1647388,0,1252660,316408,349900,155052,2479857,2533464,1791586,0,1361682.8,368253,151090,409172
"00186000","DRAKE UNIVERSITY",6314700,22432011,9547938,6772887,2374856,677615,886218,936908,6090730,21097866,9171127,6273819,2320579,705493,1453379,937628,5824392,20774130,8652419,6517108,2318882,724886,3116789,937628,5585887,19797289,8300668,6491901,2266352,688227,3176161,937628,5533472,20218260,8566944,7455241,2344329,2324574,937628,713241
"00186200","ELLSWORTH COMMUNITY COLLEGE",1649109,1536752,258962,0,2047325,54283,NA,75300,1526149,1506205,356730,0,2001580,63430,NA,63150,1227362,1244360,339659,0,1565115,75489,NA,59000,1215058,1221359,444886,0,1512105,58450,NA,72890,1074061,1214337,536925,0,1435062,NA,72050,56211
"00186400","IOWA LAKES COMMUNITY COLLEGE",3550755,4017481,236559,0,4273199,82016,NA,82169,2721368,3218087,224836,0,3263443,102020,NA,52890,2115060,2545158,224567,0,2773747.65,74280,NA,50348,1921007,2309504,181650,0,2600323.35,68626,NA,47266,1762905,2097190,158442,0,2389988.86,NA,45440,73691
"00186500","IOWA CENTRAL COMMUNITY COLLEGE",8614086,10941844,493787,0,11669559,171015,NA,189344,8662694,10699455,598263,0,11481544,151745,NA,161899,7655951,9659887,747634,0,10391910,198542,NA,253191,7276871,9402109,907181,0,9644527.48,154584,NA,186008,5733877,7740081,928673,0,9378466.79,NA,181401,171065
"00186600","GRACELAND UNIVERSITY",4089437,13571690,1109965,28822,3069564,200370,562073,291908,4047108,14320667,1155873,50648,3157945,180737,430414,315126,4109081,14105533,1802694,106743,3283805,201276,540150,293589,3712577,13586726,1753820,47250,3067216.5,188468,293166,305435,3791986,14293833,1895340,38113,2835472.5,150000,248333,240069
"00186700","GRAND VIEW UNIVERSITY",6059673,7658326,2394669,0,3673758,195537,262691,116207,5564912,7000569,2359002,0,3289710,226439,163620,100537,5363691,6880221,2413339,0,3251038,249794,269522,106736,5129612,6170253,2654759,3600,3069713,237294,274522,140216,4726341,5599548,2411253,0,2976015.35,248000,103714,185358
"00186800","GRINNELL COLLEGE",1918711,632653,883341,0,1623449,684484,458117,197408,2203616,644381,873755,0,1699739,720663,396243,186000,2313913,839394,824857,0,1646264,695838,337475,198308,2240381,959685,841454,0,1495175,613221,241348,222323,2272882,1078028,831306,0,1502330,112708,211383,626727
"00186900","IOWA STATE UNIVERSITY OF SCIENCE & TECHNOLOGY",42844749,82782013,29908851,1714952,24025020,1036746,3005225,769472,43255975,83727581,31611692,1854889,25083987,1344941,3434963,845908,41857666,81668516,32320883,1842043,25207720,1201116,3495957,854280,42237372,81932591,33404767,1906143,25537479,1445454,4086707,883156,43516427,79577138,35740778,2291048,26770875,3561747,942175,1442654
"00187100","IOWA WESLEYAN COLLEGE",1777743,1967814,547411,0,1266002,135080,88400,82709,1443827,1667291,531933,0,1029504,123260,96500,82709,NA,NA,NA,NA,NA,109055,47202,82709,NA,NA,NA,NA,NA,106548,33000,72951,NA,NA,NA,NA,NA,NA,61288,89576
"00187300","LORAS COLLEGE",3576397,3857219,2259951,0,1414371,313630,724175,262539,3344477,3991686,2164273,0,1450811,287229,682650,262539,3068943,3749611,1843835,0,1369313.4,260302,620100,262539,2889426,3664548,1867765,0,1334415.08,216643,452483,262539,2876031,3566072,1713728,0,1450060.97,632452,262539,200547
"00187400","LUTHER COLLEGE",5834281,5191224,2906244,0,2100138,1091346,860810,515392,5691396,5142155,3030478,0,1855628,1095341,818143,515392,5471695,5020960,2968984,0,1801843,1089655,791588,515392,5001947,4518182,2955201,0,1658040,979615,929632,515392,4776555,4231619,2800227,0,1674412,962230,515392,797309
"00187500","MARSHALLTOWN COMMUNITY COLLEGE",2440481,2384055,117159,0,3242069,54047,NA,35055,1957430,1869581,129941,0,3034682,51824,NA,61541,1420550,1548835,78229,0,2455299,54410,NA,70335,1199697,1279769,77541,0,2228912,48247,NA,60803,999769,1262930,71030,0,2090392,NA,44192,45111
"00187700","NORTH IOWA AREA COMMUNITY COLLEGE",3668354,2785893,100332,0,4070928,84769,NA,89430,3309293,2474905,147916,0,3678718,73420,NA,80981,2441608,1960840,116129,0,3224363,73044,NA,84799,2174932,1948823,187085,0,2845030,69731,NA,78707,2155384,1932231,270437,0,2734283,NA,69348,62269
"00187900","MORNINGSIDE COLLEGE",3748356,4682198,1606112,0,2374559,274801,376240,251327,3940767,5331535,1983987,0,2689058,310792,394079,245230,3548402,5108171,1883879,0,2471865.91,316636,387390,246983,4183852,5265617,2610678,0,2791707.34,323499,326417,221003,3568758,4598275,2150294,0,2513236.93,373700,281424,304322
"00188000","MOUNT MERCY UNIVERSITY",3756875,6752025,1615715,0,1812282,366963,83891,110204,3593799,6891684,1737376,10228,1809830,357617,104642,103433,3616264,6934992,1786625,17598,1859992,302154,201790,103611,3489136,6458242,2218993,21855,1996353,327510,364966,106330,3794753,6869619,2604340,29139,2399985,NA,108716,303334
"00188300","NORTHWESTERN COLLEGE",3257894,2414301,1543888,0,1594962,269792,164050,185029,3009684,2336766,1614158,0,1565799,244286,373757,185029,2754389,2260312,1534150,0,1440045.5,214659,465139,185029,2481438,2307612,1390403,0,1244222,213229,424359,185029,2400262,2163931,1286320,0,1284388.5,422290,185029,174730
"00188700","SIMPSON COLLEGE",4890428,5295329,2120118,2400,2307632,306522,447617,122347,4567877,4824473,2165367,0,2056860,313819,517641,103526,4347432,4487814,2407614,0,1977657.48,362471,472900,119151,4148189,4278068,2380403,0,1827932.98,340256,526917,121135,4022042,4054604,2528912,0,1864011.63,436903,108619,288417
"00188900","SAINT AMBROSE UNIVERSITY",6574671,14754403,5359095,1250353,NA,511612,90000,165127,NA,NA,NA,NA,NA,479404,89540,141845,NA,NA,NA,NA,NA,479682,279250,165027,NA,NA,NA,NA,NA,450170,315528,168224,NA,NA,NA,NA,NA,287451,157571,417949
"00189000","UNIVERSITY OF NORTHERN IOWA",19769025,29024198,12526203,327273,12390145,679876,1690174,433756,17925769,27980434,11664566,285018,12226912,628606,1430294,489269,16857908,26624431,11140254,307896,12231701,658983,1824607,461066,16812999,26493486,11908341,334346,11877167.74,680988,2005239,424452,17006321,26485872,11968275,433358,12731531.5,1167742,433756,678924
"00189100","UNIVERSITY OF DUBUQUE",5550185,7304981,2942934,29085,3596616,167310,728316,120114,5288668,7061277,2635505,25000,3500061,166894,655582,113890,5318484,6635736,2652315,0,3517052,531302,782381,162733,5305281,7002850,2912409,124098,3940221,169551,1491390,114084,5223020,7818214,2783840,340788,4284327,1726147,130061,167081
